date,close,net_profit
29/08/2023,52900,1.37376E+12
30/08/2023,52600,1.37376E+12
31/08/2023,54100,1.37376E+12
01/09/2023,53600,1.37376E+12
04/09/2023,54000,1.37376E+12
05/09/2023,53900,1.37376E+12
06/09/2023,54300,1.37376E+12
07/09/2023,54200,1.37376E+12
08/09/2023,54100,1.37376E+12
11/09/2023,55200,1.37376E+12
12/09/2023,54800,1.37376E+12
13/09/2023,55500,1.37376E+12
14/09/2023,56100,1.37376E+12
15/09/2023,57300,1.37376E+12
18/09/2023,57200,1.37376E+12
19/09/2023,56200,1.37376E+12
20/09/2023,56800,1.37376E+12
21/09/2023,57300,1.37376E+12
22/09/2023,57500,1.37376E+12
25/09/2023,57400,1.37376E+12
26/09/2023,55700,1.37376E+12
27/09/2023,55300,1.37376E+12
04/10/2023,54700,2.6149E+11
05/10/2023,53600,2.6149E+11
06/10/2023,55800,2.6149E+11
10/10/2023,56600,2.6149E+11
11/10/2023,55600,2.6149E+11
12/10/2023,56500,2.6149E+11
13/10/2023,56600,2.6149E+11
16/10/2023,56600,2.6149E+11
17/10/2023,56400,2.6149E+11
18/10/2023,57700,2.6149E+11
19/10/2023,57200,2.6149E+11
20/10/2023,56800,2.6149E+11
23/10/2023,55200,2.6149E+11
24/10/2023,55600,2.6149E+11
25/10/2023,54400,2.6149E+11
26/10/2023,53300,2.6149E+11
27/10/2023,52500,2.6149E+11
30/10/2023,51100,2.6149E+11
31/10/2023,51500,2.6149E+11
01/11/2023,51300,2.6149E+11
02/11/2023,51000,2.6149E+11
03/11/2023,52600,2.6149E+11
06/11/2023,55700,2.6149E+11
07/11/2023,52300,2.6149E+11
08/11/2023,52100,2.6149E+11
09/11/2023,53400,2.6149E+11
10/11/2023,53500,2.6149E+11
13/11/2023,52900,2.6149E+11
14/11/2023,53500,2.6149E+11
15/11/2023,54600,2.6149E+11
16/11/2023,54300,2.6149E+11
17/11/2023,54600,2.6149E+11
20/11/2023,53900,2.6149E+11
21/11/2023,54100,2.6149E+11
22/11/2023,54500,2.6149E+11
23/11/2023,54300,2.6149E+11
24/11/2023,53700,2.6149E+11
27/11/2023,52400,2.6149E+11
28/11/2023,52400,2.6149E+11
29/11/2023,51700,2.6149E+11
30/11/2023,52400,2.6149E+11
01/12/2023,51900,2.6149E+11
04/12/2023,51500,2.6149E+11
05/12/2023,51500,2.6149E+11
06/12/2023,52000,2.6149E+11
07/12/2023,51400,2.6149E+11
08/12/2023,51800,2.6149E+11
11/12/2023,51600,2.6149E+11
12/12/2023,52100,2.6149E+11
13/12/2023,51500,2.6149E+11
14/12/2023,51900,2.6149E+11
15/12/2023,53200,2.6149E+11
18/12/2023,52500,2.6149E+11
19/12/2023,52000,2.6149E+11
20/12/2023,53200,2.6149E+11
21/12/2023,53100,2.6149E+11
22/12/2023,52500,2.6149E+11
26/12/2023,52500,2.6149E+11
27/12/2023,52300,2.6149E+11
28/12/2023,54100,2.6149E+11
02/01/2024,53600,1.04913E+12
03/01/2024,52600,1.04913E+12
04/01/2024,51700,1.04913E+12
05/01/2024,51300,1.04913E+12
08/01/2024,52200,1.04913E+12
09/01/2024,52400,1.04913E+12
10/01/2024,51300,1.04913E+12
11/01/2024,51000,1.04913E+12
12/01/2024,51000,1.04913E+12
15/01/2024,51600,1.04913E+12
16/01/2024,51100,1.04913E+12
17/01/2024,49800,1.04913E+12
18/01/2024,49400,1.04913E+12
19/01/2024,49500,1.04913E+12
22/01/2024,49300,1.04913E+12
23/01/2024,51400,1.04913E+12
24/01/2024,52100,1.04913E+12
25/01/2024,52900,1.04913E+12
26/01/2024,53800,1.04913E+12
29/01/2024,55600,1.04913E+12
30/01/2024,55900,1.04913E+12
31/01/2024,56600,1.04913E+12
01/02/2024,61300,1.04913E+12
02/02/2024,66300,1.04913E+12
05/02/2024,62700,1.04913E+12
06/02/2024,63100,1.04913E+12
07/02/2024,64700,1.04913E+12
08/02/2024,67600,1.04913E+12
13/02/2024,69700,1.04913E+12
14/02/2024,67300,1.04913E+12
15/02/2024,65100,1.04913E+12
16/02/2024,67700,1.04913E+12
19/02/2024,68800,1.04913E+12
20/02/2024,67900,1.04913E+12
21/02/2024,65100,1.04913E+12
22/02/2024,64900,1.04913E+12
23/02/2024,65800,1.04913E+12
26/02/2024,62500,1.04913E+12
27/02/2024,62400,1.04913E+12
28/02/2024,62300,1.04913E+12
29/02/2024,63500,1.04913E+12
04/03/2024,69000,1.04913E+12
05/03/2024,69500,1.04913E+12
06/03/2024,69800,1.04913E+12
07/03/2024,71200,1.04913E+12
08/03/2024,70900,1.04913E+12
11/03/2024,70700,1.04913E+12
12/03/2024,73200,1.04913E+12
13/03/2024,77500,1.04913E+12
14/03/2024,78600,1.04913E+12
15/03/2024,76200,1.04913E+12
18/03/2024,74400,1.04913E+12
19/03/2024,72500,1.04913E+12
20/03/2024,73800,1.04913E+12
21/03/2024,76100,1.04913E+12
22/03/2024,74900,1.04913E+12
25/03/2024,72000,1.04913E+12
26/03/2024,71800,1.04913E+12
27/03/2024,69000,1.04913E+12
28/03/2024,70300,1.04913E+12
29/03/2024,69500,1.04913E+12
01/04/2024,68400,1.73221E+12
02/04/2024,68900,1.73221E+12
03/04/2024,67300,1.73221E+12
04/04/2024,69500,1.73221E+12
05/04/2024,69100,1.73221E+12
08/04/2024,69300,1.73221E+12
09/04/2024,69100,1.73221E+12
11/04/2024,68300,1.73221E+12
12/04/2024,66300,1.73221E+12
15/04/2024,66200,1.73221E+12
16/04/2024,64400,1.73221E+12
17/04/2024,63100,1.73221E+12
18/04/2024,64000,1.73221E+12
19/04/2024,63700,1.73221E+12
22/04/2024,69500,1.73221E+12
23/04/2024,70200,1.73221E+12
24/04/2024,68900,1.73221E+12
25/04/2024,69300,1.73221E+12
26/04/2024,76000,1.73221E+12
29/04/2024,76600,1.73221E+12
30/04/2024,75600,1.73221E+12
02/05/2024,72300,1.73221E+12
03/05/2024,73700,1.73221E+12
07/05/2024,73900,1.73221E+12
08/05/2024,77700,1.73221E+12
09/05/2024,76600,1.73221E+12
10/05/2024,79300,1.73221E+12
13/05/2024,81600,1.73221E+12
14/05/2024,79600,1.73221E+12
16/05/2024,81000,1.73221E+12
17/05/2024,80100,1.73221E+12
20/05/2024,81600,1.73221E+12
21/05/2024,81600,1.73221E+12
22/05/2024,79100,1.73221E+12
23/05/2024,77300,1.73221E+12
24/05/2024,76900,1.73221E+12
27/05/2024,76300,1.73221E+12
28/05/2024,77100,1.73221E+12
29/05/2024,78100,1.73221E+12
30/05/2024,78700,1.73221E+12
31/05/2024,79400,1.73221E+12
03/06/2024,79300,1.73221E+12
04/06/2024,77600,1.73221E+12
05/06/2024,77400,1.73221E+12
07/06/2024,79600,1.73221E+12
10/06/2024,78400,1.73221E+12
11/06/2024,78400,1.73221E+12
12/06/2024,79100,1.73221E+12
13/06/2024,81000,1.73221E+12
14/06/2024,80900,1.73221E+12
17/06/2024,78300,1.73221E+12
18/06/2024,77400,1.73221E+12
19/06/2024,78900,1.73221E+12
20/06/2024,80800,1.73221E+12
21/06/2024,78600,1.73221E+12
24/06/2024,80000,1.73221E+12
25/06/2024,79000,1.73221E+12
26/06/2024,78900,1.73221E+12
27/06/2024,78500,1.73221E+12
28/06/2024,78500,1.73221E+12
01/07/2024,79600,1.61395E+12
02/07/2024,83200,1.61395E+12
03/07/2024,84400,1.61395E+12
04/07/2024,85900,1.61395E+12
05/07/2024,88200,1.61395E+12
08/07/2024,86900,1.61395E+12
09/07/2024,85200,1.61395E+12
10/07/2024,83600,1.61395E+12
11/07/2024,85400,1.61395E+12
12/07/2024,87000,1.61395E+12
15/07/2024,85700,1.61395E+12
16/07/2024,84100,1.61395E+12
17/07/2024,84100,1.61395E+12
18/07/2024,84400,1.61395E+12
19/07/2024,84800,1.61395E+12
22/07/2024,86500,1.61395E+12
23/07/2024,88300,1.61395E+12
24/07/2024,84600,1.61395E+12
25/07/2024,84000,1.61395E+12
26/07/2024,87900,1.61395E+12
29/07/2024,90800,1.61395E+12
30/07/2024,89300,1.61395E+12
31/07/2024,87900,1.61395E+12
01/08/2024,88300,1.61395E+12
02/08/2024,83200,1.61395E+12
05/08/2024,76800,1.61395E+12
06/08/2024,79500,1.61395E+12
07/08/2024,81600,1.61395E+12
08/08/2024,82200,1.61395E+12
09/08/2024,81900,1.61395E+12
12/08/2024,82500,1.61395E+12
13/08/2024,84600,1.61395E+12
14/08/2024,84400,1.61395E+12
16/08/2024,84000,1.61395E+12
19/08/2024,87000,1.61395E+12
20/08/2024,89900,1.61395E+12
21/08/2024,87200,1.61395E+12
22/08/2024,86500,1.61395E+12
23/08/2024,86800,1.61395E+12
26/08/2024,88500,1.61395E+12
27/08/2024,87800,1.61395E+12
28/08/2024,85800,1.61395E+12
29/08/2024,86900,1.61395E+12
30/08/2024,85900,1.61395E+12
02/09/2024,87700,1.61395E+12
03/09/2024,87000,1.61395E+12
04/09/2024,83600,1.61395E+12
05/09/2024,84600,1.61395E+12
06/09/2024,83300,1.61395E+12
09/09/2024,82300,1.61395E+12
10/09/2024,82900,1.61395E+12
11/09/2024,77900,1.61395E+12
12/09/2024,78100,1.61395E+12
13/09/2024,81800,1.61395E+12
19/09/2024,82500,1.61395E+12
20/09/2024,83600,1.61395E+12
23/09/2024,85000,1.61395E+12
24/09/2024,82000,1.61395E+12
25/09/2024,78100,1.61395E+12
26/09/2024,81200,1.61395E+12
27/09/2024,83800,1.61395E+12
30/09/2024,80900,1.61395E+12
02/10/2024,81300,6.82932E+11
04/10/2024,82600,6.82932E+11
07/10/2024,87300,6.82932E+11
08/10/2024,89400,6.82932E+11
10/10/2024,89900,6.82932E+11
11/10/2024,91300,6.82932E+11
14/10/2024,97200,6.82932E+11
15/10/2024,95600,6.82932E+11
16/10/2024,95400,6.82932E+11
17/10/2024,93700,6.82932E+11
18/10/2024,94400,6.82932E+11
21/10/2024,93500,6.82932E+11
22/10/2024,94100,6.82932E+11
23/10/2024,94300,6.82932E+11
24/10/2024,93200,6.82932E+11
25/10/2024,101000,6.82932E+11
28/10/2024,96200,6.82932E+11
29/10/2024,95500,6.82932E+11
30/10/2024,93900,6.82932E+11
31/10/2024,90300,6.82932E+11
01/11/2024,91800,6.82932E+11
04/11/2024,90700,6.82932E+11
05/11/2024,91000,6.82932E+11
06/11/2024,94000,6.82932E+11
07/11/2024,94100,6.82932E+11
08/11/2024,93200,6.82932E+11
11/11/2024,92700,6.82932E+11
12/11/2024,92700,6.82932E+11
13/11/2024,91000,6.82932E+11
14/11/2024,89900,6.82932E+11
15/11/2024,89600,6.82932E+11
18/11/2024,91500,6.82932E+11
19/11/2024,91600,6.82932E+11
20/11/2024,95600,6.82932E+11
21/11/2024,97300,6.82932E+11
22/11/2024,98400,6.82932E+11
25/11/2024,98000,6.82932E+11
26/11/2024,96000,6.82932E+11
27/11/2024,98700,6.82932E+11
28/11/2024,98000,6.82932E+11
29/11/2024,96200,6.82932E+11
02/12/2024,96400,6.82932E+11
03/12/2024,101200,6.82932E+11
04/12/2024,95400,6.82932E+11
05/12/2024,85800,6.82932E+11
06/12/2024,85300,6.82932E+11
09/12/2024,82800,6.82932E+11
10/12/2024,83300,6.82932E+11
11/12/2024,85400,6.82932E+11
12/12/2024,87000,6.82932E+11
13/12/2024,85000,6.82932E+11
16/12/2024,84600,6.82932E+11
17/12/2024,84400,6.82932E+11
18/12/2024,87200,6.82932E+11
19/12/2024,86900,6.82932E+11
20/12/2024,85800,6.82932E+11
23/12/2024,87000,6.82932E+11
24/12/2024,86500,6.82932E+11
26/12/2024,85500,6.82932E+11
27/12/2024,85000,6.82932E+11
30/12/2024,82900,6.82932E+11
02/01/2025,83400,1.69727E+12
03/01/2025,83800,1.69727E+12
06/01/2025,85500,1.69727E+12
07/01/2025,85600,1.69727E+12
08/01/2025,85600,1.69727E+12
09/01/2025,86700,1.69727E+12
10/01/2025,87800,1.69727E+12
13/01/2025,89300,1.69727E+12
14/01/2025,88800,1.69727E+12
15/01/2025,89900,1.69727E+12
16/01/2025,90400,1.69727E+12
17/01/2025,88600,1.69727E+12
20/01/2025,88800,1.69727E+12
21/01/2025,88900,1.69727E+12
22/01/2025,89400,1.69727E+12
23/01/2025,88600,1.69727E+12
24/01/2025,88900,1.69727E+12
31/01/2025,91700,1.69727E+12
03/02/2025,88800,1.69727E+12
04/02/2025,91300,1.69727E+12
05/02/2025,91000,1.69727E+12
06/02/2025,84900,1.69727E+12
07/02/2025,86000,1.69727E+12
10/02/2025,84900,1.69727E+12
11/02/2025,84200,1.69727E+12
12/02/2025,82000,1.69727E+12
13/02/2025,79400,1.69727E+12
14/02/2025,79700,1.69727E+12
17/02/2025,81000,1.69727E+12
18/02/2025,82100,1.69727E+12
19/02/2025,82200,1.69727E+12
20/02/2025,82700,1.69727E+12
21/02/2025,82700,1.69727E+12
24/02/2025,82000,1.69727E+12
25/02/2025,81400,1.69727E+12
26/02/2025,81500,1.69727E+12
27/02/2025,80800,1.69727E+12
28/02/2025,78300,1.69727E+12
04/03/2025,77900,1.69727E+12
05/03/2025,76600,1.69727E+12
06/03/2025,78600,1.69727E+12
07/03/2025,77700,1.69727E+12
10/03/2025,78500,1.69727E+12
11/03/2025,77400,1.69727E+12
12/03/2025,76900,1.69727E+12
13/03/2025,78600,1.69727E+12
14/03/2025,78300,1.69727E+12
17/03/2025,78900,1.69727E+12
18/03/2025,80200,1.69727E+12
19/03/2025,81200,1.69727E+12
20/03/2025,82300,1.69727E+12
21/03/2025,81300,1.69727E+12
24/03/2025,81800,1.69727E+12
25/03/2025,81900,1.69727E+12
26/03/2025,81800,1.69727E+12
27/03/2025,80200,1.69727E+12
28/03/2025,78700,1.69727E+12
31/03/2025,79000,1.69727E+12
01/04/2025,79600,1.73842E+12
02/04/2025,80500,1.73842E+12
03/04/2025,77100,1.73842E+12
04/04/2025,77700,1.73842E+12
07/04/2025,72300,1.73842E+12
08/04/2025,70500,1.73842E+12
09/04/2025,70900,1.73842E+12
10/04/2025,75900,1.73842E+12
11/04/2025,75200,1.73842E+12
14/04/2025,76100,1.73842E+12
15/04/2025,78000,1.73842E+12
16/04/2025,80000,1.73842E+12
17/04/2025,80300,1.73842E+12
18/04/2025,82400,1.73842E+12
21/04/2025,82800,1.73842E+12
22/04/2025,83400,1.73842E+12
23/04/2025,85000,1.73842E+12
24/04/2025,84600,1.73842E+12
25/04/2025,86900,1.73842E+12
28/04/2025,86600,1.73842E+12
29/04/2025,87800,1.73842E+12
30/04/2025,90200,1.73842E+12
02/05/2025,93200,1.73842E+12
07/05/2025,93600,1.73842E+12
08/05/2025,94500,1.73842E+12
09/05/2025,92000,1.73842E+12
12/05/2025,92200,1.73842E+12
13/05/2025,92600,1.73842E+12
14/05/2025,93400,1.73842E+12
15/05/2025,93600,1.73842E+12
16/05/2025,93600,1.73842E+12
19/05/2025,95000,1.73842E+12
20/05/2025,96300,1.73842E+12
21/05/2025,98000,1.73842E+12
22/05/2025,96700,1.73842E+12
23/05/2025,99000,1.73842E+12
26/05/2025,102000,1.73842E+12
27/05/2025,101900,1.73842E+12
28/05/2025,101000,1.73842E+12
29/05/2025,102700,1.73842E+12
30/05/2025,104300,1.73842E+12
02/06/2025,100000,1.73842E+12
04/06/2025,107900,1.73842E+12
05/06/2025,106300,1.73842E+12
09/06/2025,110700,1.73842E+12
10/06/2025,110900,1.73842E+12
11/06/2025,107200,1.73842E+12
12/06/2025,105900,1.73842E+12
13/06/2025,106000,1.73842E+12
16/06/2025,107800,1.73842E+12
17/06/2025,107100,1.73842E+12
18/06/2025,107000,1.73842E+12
19/06/2025,106700,1.73842E+12
20/06/2025,106500,1.73842E+12
23/06/2025,107600,1.73842E+12
24/06/2025,112300,1.73842E+12
25/06/2025,109500,1.73842E+12
26/06/2025,109900,1.73842E+12
27/06/2025,110600,1.73842E+12
30/06/2025,110900,1.73842E+12
01/07/2025,110800,1.68604E+12
02/07/2025,113500,1.68604E+12
03/07/2025,116900,1.68604E+12
04/07/2025,112100,1.68604E+12
07/07/2025,114400,1.68604E+12
08/07/2025,122000,1.68604E+12
09/07/2025,118400,1.68604E+12
10/07/2025,116800,1.68604E+12
11/07/2025,117300,1.68604E+12
14/07/2025,118500,1.68604E+12
15/07/2025,119600,1.68604E+12
16/07/2025,113600,1.68604E+12
17/07/2025,114800,1.68604E+12
18/07/2025,113400,1.68604E+12
21/07/2025,115000,1.68604E+12
22/07/2025,114600,1.68604E+12
23/07/2025,115300,1.68604E+12
24/07/2025,117200,1.68604E+12
25/07/2025,118800,1.68604E+12
28/07/2025,110500,1.68604E+12
29/07/2025,111300,1.68604E+12
30/07/2025,112800,1.68604E+12
31/07/2025,110900,1.68604E+12
01/08/2025,106000,1.68604E+12
04/08/2025,108400,1.68604E+12
05/08/2025,112400,1.68604E+12
06/08/2025,115600,1.68604E+12
07/08/2025,115000,1.68604E+12
08/08/2025,113500,1.68604E+12
11/08/2025,112700,1.68604E+12
12/08/2025,114100,1.68604E+12
13/08/2025,114600,1.68604E+12
14/08/2025,113200,1.68604E+12
18/08/2025,107200,1.68604E+12
19/08/2025,109400,1.68604E+12
20/08/2025,109500,1.68604E+12
21/08/2025,109700,1.68604E+12
22/08/2025,108400,1.68604E+12
25/08/2025,110300,1.68604E+12
26/08/2025,108300,1.68604E+12
27/08/2025,108500,1.68604E+12
28/08/2025,109100,1.68604E+12
29/08/2025,108200,1.68604E+12
01/09/2025,107100,1.68604E+12
02/09/2025,108800,1.68604E+12
03/09/2025,110200,1.68604E+12
04/09/2025,108500,1.68604E+12
05/09/2025,108600,1.68604E+12
08/09/2025,106700,1.68604E+12
09/09/2025,109900,1.68604E+12
10/09/2025,117600,1.68604E+12
11/09/2025,117600,1.68604E+12
12/09/2025,119300,1.68604E+12
15/09/2025,119600,1.68604E+12
16/09/2025,117800,1.68604E+12
17/09/2025,118300,1.68604E+12
18/09/2025,117400,1.68604E+12
19/09/2025,116500,1.68604E+12
22/09/2025,116900,1.68604E+12
23/09/2025,115400,1.68604E+12
24/09/2025,115300,1.68604E+12
25/09/2025,114300,1.68604E+12
26/09/2025,112700,1.68604E+12
29/09/2025,115700,1.68604E+12
30/09/2025,115500,1.68604E+12
01/10/2025,116300,
02/10/2025,116800,
10/10/2025,112800,
13/10/2025,111600,
14/10/2025,110900,
15/10/2025,115700,
16/10/2025,113700,
17/10/2025,114000,
20/10/2025,118200,
21/10/2025,116500,
22/10/2025,115800,
23/10/2025,114800,
24/10/2025,113800,
27/10/2025,118000,
28/10/2025,116400,
29/10/2025,116000,
30/10/2025,115800,
31/10/2025,116600,
03/11/2025,118000,
04/11/2025,121900,
05/11/2025,121600,
06/11/2025,125300,
07/11/2025,123700,
10/11/2025,129000,
11/11/2025,130700,
12/11/2025,134700,
13/11/2025,133500,
14/11/2025,129500,
17/11/2025,126800,
18/11/2025,122500,
19/11/2025,122200,
20/11/2025,121200,
21/11/2025,120500,
24/11/2025,120300,
25/11/2025,121700,
26/11/2025,124700,
27/11/2025,123700,
28/11/2025,124800,
01/12/2025,126300,
02/12/2025,132000,
03/12/2025,131700,
04/12/2025,128800,
05/12/2025,130700,
08/12/2025,127900,
09/12/2025,126000,
10/12/2025,124500,
11/12/2025,124800,
12/12/2025,126100,
15/12/2025,124900,
16/12/2025,123700,
17/12/2025,124300,
18/12/2025,124000,
19/12/2025,125200,
22/12/2025,126500,
23/12/2025,126000,
24/12/2025,126100,
26/12/2025,124600,
29/12/2025,125600,
30/12/2025,124700,
02/01/2026,123300,
05/01/2026,126800,
06/01/2026,126400,
07/01/2026,124700,
08/01/2026,123500,
09/01/2026,126600,
12/01/2026,125500,
13/01/2026,128500,
14/01/2026,128900,
15/01/2026,130100,
16/01/2026,130900,
19/01/2026,129500,
20/01/2026,133100,
21/01/2026,136800,
22/01/2026,134700,
23/01/2026,135600,
26/01/2026,135500,
27/01/2026,143000,
28/01/2026,137900,
29/01/2026,137800,
30/01/2026,135200,
02/02/2026,133700,
03/02/2026,138800,
04/02/2026,142100,
05/02/2026,139500,
06/02/2026,149300,
09/02/2026,151400,
10/02/2026,155500,
11/02/2026,164500,
12/02/2026,168500,
